comp	P1	P2	P3	P4	Dstat	ABBA	BABA	se	Zscore	abs.z
4	c_lp_do_0162	c_lp_do_0163	c_ll_vl_0112	cat_autosomes	0.0283360790774	12484	11796	0.0379168727699	0.747321100275294	0.747321100275294
4	c_lp_do_0162	c_lp_do_0163	c_ll_vl_0113	cat_autosomes	0.0335799658509	10896	10188	0.040071233234	0.838006797914265	0.838006797914265
4	c_lp_do_0162	c_lp_do_0163	c_ll_ya_0138	cat_autosomes	0.038197361269	10505	9732	0.0400764371185	0.953112702011313	0.953112702011313
4	c_lp_do_0162	c_lp_do_0163	c_ll_ya_0146	cat_autosomes	0.0278140122028	12213	11552	0.0365059314141	0.761903918771325	0.761903918771325
4	c_lp_do_0162	c_lp_do_0173	a_ll_pv_0223	cat_autosomes	-0.00661540011417	14791	14988	0.0373419676565	-0.177157245033886	0.177157245033886
4	c_lp_do_0162	c_lp_do_0173	c_ll_ba_0227	cat_autosomes	-0.0147461612948	17806	18339	0.0335149202037	-0.439987957756559	0.439987957756559
4	c_lp_do_0162	c_lp_do_0173	c_ll_ba_0229	cat_autosomes	-0.0124960119111	18571	19041	0.0325886527476	-0.383446717109846	0.383446717109846
4	c_lp_do_0162	c_lp_do_0173	c_ll_ca_0241	cat_autosomes	-0.0119515647114	18849	19305	0.0320318317642	-0.37311524359208	0.37311524359208
4	c_lp_do_0162	c_lp_do_0173	c_ll_ca_0242	cat_autosomes	-0.0109345769768	18769	19184	0.0327497617746	-0.333882641713767	0.333882641713767
4	c_lp_do_0162	c_lp_do_0173	c_ll_cr_0205	cat_autosomes	-3.18E-05	15708	15709	0.0355999853274	-0.000894098711454	0.000894098711454
4	c_lp_do_0162	c_lp_do_0173	c_ll_ki_0090	cat_autosomes	-0.00911346128737	18973	19322	0.0337932319048	-0.269683033367268	0.269683033367268
4	c_lp_do_0162	c_lp_do_0173	c_ll_ki_0091	cat_autosomes	-0.00627791081483	15354	15548	0.0347257535217	-0.180785445329702	0.180785445329702
4	c_lp_do_0162	c_lp_do_0173	c_ll_vl_0112	cat_autosomes	-0.00517312026224	19423	19625	0.0290753340886	-0.177921266406645	0.177921266406645
4	c_lp_do_0162	c_lp_do_0173	c_ll_vl_0113	cat_autosomes	-0.000492975104757	16220	16236	0.0319028050154	-0.015452406285875	0.015452406285875
4	c_lp_do_0162	c_lp_do_0173	c_ll_ya_0138	cat_autosomes	0.000422585573579	15388	15375	0.0332078665912	0.01272546588979	0.01272546588979
4	c_lp_do_0162	c_lp_do_0173	c_ll_ya_0146	cat_autosomes	-0.00820872111262	18969	19283	0.0282362205794	-0.290716000377499	0.290716000377499
4	c_lp_do_0162	c_lp_do_0300	a_ll_pv_0223	cat_autosomes	0.0314789968005	9994	9384	0.0392010177862	0.803014783243246	0.803014783243246
4	c_lp_do_0162	c_lp_do_0300	c_ll_ba_0227	cat_autosomes	0.0213949507916	11935	11435	0.0344573180744	0.62091166658427	0.62091166658427
4	c_lp_do_0162	c_lp_do_0300	c_ll_ba_0229	cat_autosomes	0.0212147631502	12299	11788	0.0344440559109	0.615919426129095	0.615919426129095
4	c_lp_do_0162	c_lp_do_0300	c_ll_ca_0241	cat_autosomes	0.0213203819559	12407	11889	0.0350374795966	0.608502158299334	0.608502158299334
4	c_lp_do_0162	c_lp_do_0300	c_ll_ca_0242	cat_autosomes	0.0218947718948	12275	11749	0.0364689898712	0.60036683144028	0.60036683144028
4	c_lp_do_0162	c_lp_do_0300	c_ll_cr_0205	cat_autosomes	0.0311378963983	10779	10128	0.0352886809622	0.88237631867436	0.88237631867436
4	c_lp_do_0162	c_lp_do_0300	c_ll_ki_0090	cat_autosomes	0.0269404517454	12503	11847	0.0361888767034	0.74444012081947	0.74444012081947
4	c_lp_do_0162	c_lp_do_0300	c_ll_ki_0091	cat_autosomes	0.029141328144	10577	9978	0.0351475994332	0.829112901419761	0.829112901419761
4	c_lp_do_0162	c_lp_do_0300	c_ll_vl_0112	cat_autosomes	0.0229609460723	12586	12021	0.0324073793301	0.708509806930727	0.708509806930727
4	c_lp_do_0162	c_lp_do_0300	c_ll_vl_0113	cat_autosomes	0.0311739374649	11015	10349	0.0354053285316	0.880487168395475	0.880487168395475
4	c_lp_do_0162	c_lp_do_0300	c_ll_ya_0138	cat_autosomes	0.0349875567267	10605	9888	0.0354357717092	0.987351341289298	0.987351341289298
4	c_lp_do_0162	c_lp_do_0300	c_ll_ya_0146	cat_autosomes	0.0252504346386	12384	11774	0.0305151581325	0.827471859361173	0.827471859361173
4	c_lp_do_0162	c_lp_do_0333	a_ll_pv_0223	cat_autosomes	0.00424674926667	11469	11372	0.0251320710313	0.168977290466075	0.168977290466075
4	c_lp_do_0162	c_lp_do_0333	c_ll_ba_0227	cat_autosomes	-0.00753017474329	13773	13982	0.0247742418946	-0.303951772785884	0.303951772785884
4	c_lp_do_0162	c_lp_do_0333	c_ll_ba_0229	cat_autosomes	-0.00377811517955	14107	14214	0.0249586938522	-0.151374715436761	0.151374715436761
4	c_lp_do_0162	c_lp_do_0333	c_ll_ca_0241	cat_autosomes	0.00301585075046	14301	14215	0.0245469476682	0.122860519817988	0.122860519817988
4	c_lp_do_0162	c_lp_do_0333	c_ll_ca_0242	cat_autosomes	0.00329285132599	14168	14075	0.0242109638277	0.136006618713073	0.136006618713073
4	c_lp_do_0162	c_lp_do_0333	c_ll_cr_0205	cat_autosomes	0.00873326803787	12359	12145	0.0264671105036	0.329966810569749	0.329966810569749
4	c_lp_do_0162	c_lp_do_0333	c_ll_ki_0090	cat_autosomes	-0.00961136648558	14220	14496	0.0243899505504	-0.394070765568747	0.394070765568747
4	c_lp_do_0162	c_lp_do_0333	c_ll_ki_0091	cat_autosomes	-0.00367449733702	12066	12155	0.0249176473965	-0.1474656607243	0.1474656607243
4	c_lp_do_0162	c_lp_do_0333	c_ll_vl_0112	cat_autosomes	0.00275576989321	14555	14475	0.0232154184969	0.118704295318992	0.118704295318992
4	c_lp_do_0162	c_lp_do_0333	c_ll_vl_0113	cat_autosomes	-0.000277172837062	12624	12631	0.0238231514334	-0.011634599974603	0.011634599974603
4	c_lp_do_0162	c_lp_do_0333	c_ll_ya_0138	cat_autosomes	0.00960618788206	12139	11908	0.0252381598971	0.380621563585696	0.380621563585696
4	c_lp_do_0162	c_lp_do_0333	c_ll_ya_0146	cat_autosomes	0.00794239118924	14277	14052	0.0224686665847	0.353487429229483	0.353487429229483
4	c_lp_do_0162	c_lp_do_0335	a_ll_pv_0223	cat_autosomes	0.0465923625069	11456	10436	0.0463098962552	1.00609947925911	1.00609947925911
4	c_lp_do_0162	c_lp_do_0335	c_ll_ba_0227	cat_autosomes	0.0307198532783	13488	12684	0.0414428388502	0.7412584207694	0.7412584207694
4	c_lp_do_0162	c_lp_do_0335	c_ll_ba_0229	cat_autosomes	0.0393771860544	13818	12771	0.040858047603	0.963755939515542	0.963755939515542
4	c_lp_do_0162	c_lp_do_0335	c_ll_ca_0241	cat_autosomes	0.0406625941611	13884	12799	0.0409884220674	0.992050733112774	0.992050733112774
4	c_lp_do_0162	c_lp_do_0335	c_ll_ca_0242	cat_autosomes	0.0380988023952	13869	12851	0.0416844865725	0.913980368426427	0.913980368426427
4	c_lp_do_0162	c_lp_do_0335	c_ll_cr_0205	cat_autosomes	0.0532483640563	12313	11068	0.042888259738	1.24156037996386	1.24156037996386
4	c_lp_do_0162	c_lp_do_0335	c_ll_ki_0090	cat_autosomes	0.0359050445104	13964	12996	0.0424635815533	0.845549131679631	0.845549131679631
4	c_lp_do_0162	c_lp_do_0335	c_ll_ki_0091	cat_autosomes	0.0469198018942	12049	10969	0.0424649729783	1.10490596374985	1.10490596374985
4	c_lp_do_0162	c_lp_do_0335	c_ll_vl_0112	cat_autosomes	0.0338646881657	14074	13152	0.0385656141544	0.878105766191625	0.878105766191625
4	c_lp_do_0162	c_lp_do_0335	c_ll_vl_0113	cat_autosomes	0.0372268907563	12343	11457	0.0407913590896	0.912617073496608	0.912617073496608
4	c_lp_do_0162	c_lp_do_0335	c_ll_ya_0138	cat_autosomes	0.0436335133252	11983	10981	0.0409024110996	1.06677117930651	1.06677117930651
4	c_lp_do_0162	c_lp_do_0335	c_ll_ya_0146	cat_autosomes	0.0333832335329	13806	12914	0.037619642965	0.887388366868835	0.887388366868835
4	c_lp_do_0162	c_lp_do_0443	a_ll_pv_0223	cat_autosomes	-0.0205878275336	14129	14723	0.0210417417063	-0.978427918228646	0.978427918228646
4	c_lp_do_0162	c_lp_do_0443	c_ll_ba_0227	cat_autosomes	-0.0293583191369	17093	18127	0.0209847855596	-1.39902878938257	1.39902878938257
4	c_lp_do_0162	c_lp_do_0443	c_ll_ba_0229	cat_autosomes	-0.0258443867086	17810	18755	0.0201055270856	-1.28543691486259	1.28543691486259
4	c_lp_do_0162	c_lp_do_0443	c_ll_ca_0241	cat_autosomes	-0.0236483753539	18104	18981	0.0202559044515	-1.16748059364729	1.16748059364729
4	c_lp_do_0162	c_lp_do_0443	c_ll_ca_0242	cat_autosomes	-0.0224932249322	18035	18865	0.0202883186534	-1.10867861040967	1.10867861040967
4	c_lp_do_0162	c_lp_do_0443	c_ll_cr_0205	cat_autosomes	-0.0134230401372	14957	15364	0.0231095594104	-0.580843619682304	0.580843619682304
4	c_lp_do_0162	c_lp_do_0443	c_ll_ki_0090	cat_autosomes	-0.0202189722688	18390	19149	0.0200319008081	-1.00933867746711	1.00933867746711
4	c_lp_do_0162	c_lp_do_0443	c_ll_ki_0091	cat_autosomes	-0.0172161659133	14785	15303	0.0217115333989	-0.792950253535397	0.792950253535397
4	c_lp_do_0162	c_lp_do_0443	c_ll_vl_0112	cat_autosomes	-0.0155812187394	18796	19391	0.0191565434122	-0.813362745257945	0.813362745257945
4	c_lp_do_0162	c_lp_do_0443	c_ll_vl_0113	cat_autosomes	-0.0163143528217	15496	16010	0.0212747423145	-0.766841383107179	0.766841383107179
4	c_lp_do_0162	c_lp_do_0443	c_ll_ya_0138	cat_autosomes	-0.00611435866425	14792	14974	0.0227451344697	-0.268820510707257	0.268820510707257
4	c_lp_do_0162	c_lp_do_0443	c_ll_ya_0146	cat_autosomes	-0.0104548249953	18504	18895	0.0188077155663	-0.555879578168076	0.555879578168076
4	c_lp_do_0162	c_lp_do_0444	a_ll_pv_0223	cat_autosomes	0.00176925225812	10758	10720	0.0278263346349	0.063581937087071	0.063581937087071
4	c_lp_do_0162	c_lp_do_0444	c_ll_ba_0227	cat_autosomes	-0.0158286778399	12684	13092	0.0261513371995	-0.605272216833433	0.605272216833433
4	c_lp_do_0162	c_lp_do_0444	c_ll_ba_0229	cat_autosomes	-0.012846414821	12948	13285	0.0263620699975	-0.487306756344182	0.487306756344182
4	c_lp_do_0162	c_lp_do_0444	c_ll_ca_0241	cat_autosomes	-0.0116661003511	13089	13398	0.0260665991117	-0.447549766699856	0.447549766699856
4	c_lp_do_0162	c_lp_do_0444	c_ll_ca_0242	cat_autosomes	-0.0119783321889	12950	13264	0.0254190938831	-0.471233642079738	0.471233642079738
4	c_lp_do_0162	c_lp_do_0444	c_ll_cr_0205	cat_autosomes	-0.00361734582698	11431	11514	0.026000399098	-0.139126550071235	0.139126550071235
4	c_lp_do_0162	c_lp_do_0444	c_ll_ki_0090	cat_autosomes	-0.0118864599348	13176	13493	0.0257597749989	-0.461434928500252	0.461434928500252
4	c_lp_do_0162	c_lp_do_0444	c_ll_ki_0091	cat_autosomes	-0.0106429765151	11248	11490	0.026396331082	-0.403199084071103	0.403199084071103
4	c_lp_do_0162	c_lp_do_0444	c_ll_vl_0112	cat_autosomes	-0.00501467256045	13393	13528	0.0232425206899	-0.215754247456865	0.215754247456865
4	c_lp_do_0162	c_lp_do_0444	c_ll_vl_0113	cat_autosomes	-0.00851426138782	11645	11845	0.0244989391187	-0.34753592172165	0.34753592172165
4	c_lp_do_0162	c_lp_do_0444	c_ll_ya_0138	cat_autosomes	-0.00425682866265	11228	11324	0.0260711777442	-0.163277190789626	0.163277190789626
4	c_lp_do_0162	c_lp_do_0444	c_ll_ya_0146	cat_autosomes	-0.00601885149714	13129	13288	0.0238711085802	-0.25213958861267	0.25213958861267
4	c_lp_do_0162	c_lp_sm_0134	a_ll_pv_0223	cat_autosomes	-0.00699820400074	24051	24390	0.024949876383	-0.280490528021547	0.280490528021547
4	c_lp_do_0162	c_lp_sm_0134	c_ll_ba_0227	cat_autosomes	-0.00918166454693	28435	28962	0.0234949774913	-0.390792651337074	0.390792651337074
4	c_lp_do_0162	c_lp_sm_0134	c_ll_ba_0229	cat_autosomes	-0.0113429971557	28850	29512	0.0236015434076	-0.480604041854628	0.480604041854628
4	c_lp_do_0162	c_lp_sm_0134	c_ll_ca_0241	cat_autosomes	-0.0125993343748	29075	29817	0.023780030106	-0.529828360966668	0.529828360966668
4	c_lp_do_0162	c_lp_sm_0134	c_ll_ca_0242	cat_autosomes	-0.0187852115691	28650	29747	0.0244267908711	-0.769041323038684	0.769041323038684
4	c_lp_do_0162	c_lp_sm_0134	c_ll_cr_0205	cat_autosomes	-0.00589132912248	25733	26038	0.0252165766253	-0.233629219779547	0.233629219779547
4	c_lp_do_0162	c_lp_sm_0134	c_ll_ki_0090	cat_autosomes	-0.0104275638646	29324	29942	0.0238222272971	-0.437724136141938	0.437724136141938
4	c_lp_do_0162	c_lp_sm_0134	c_ll_ki_0091	cat_autosomes	-0.00407779171895	25400	25608	0.0240247232866	-0.169733139911935	0.169733139911935
4	c_lp_do_0162	c_lp_sm_0134	c_ll_vl_0112	cat_autosomes	-0.0115140174312	29318	30001	0.0232812520436	-0.494561779136152	0.494561779136152
4	c_lp_do_0162	c_lp_sm_0134	c_ll_vl_0113	cat_autosomes	-0.0186413540714	25743	26721	0.0238816835205	-0.780571187763974	0.780571187763974
4	c_lp_do_0162	c_lp_sm_0134	c_ll_ya_0138	cat_autosomes	-0.00913557348908	25109	25572	0.0239587559367	-0.381304167596037	0.381304167596037
4	c_lp_do_0162	c_lp_sm_0134	c_ll_ya_0146	cat_autosomes	-0.0151156812339	28734	29616	0.0223373162359	-0.676700865684412	0.676700865684412
4	c_lp_do_0162	c_lp_sm_0138	a_ll_pv_0223	cat_autosomes	-0.0129874373091	30209	31004	0.0221734574825	-0.585719990639714	0.585719990639714
4	c_lp_do_0162	c_lp_sm_0138	c_ll_ba_0227	cat_autosomes	-0.0222258898608	35546	37162	0.0200513112515	-1.10845069342472	1.10845069342472
4	c_lp_do_0162	c_lp_sm_0138	c_ll_ba_0229	cat_autosomes	-0.0203612347759	36638	38161	0.020214440675	-1.00726184331588	1.00726184331588
4	c_lp_do_0162	c_lp_sm_0138	c_ll_ca_0241	cat_autosomes	-0.0230551364515	36908	38650	0.0206248825441	-1.11783116350862	1.11783116350862
4	c_lp_do_0162	c_lp_sm_0138	c_ll_ca_0242	cat_autosomes	-0.0261272538419	36566	38528	0.0198528079334	-1.31604828543896	1.31604828543896
4	c_lp_do_0162	c_lp_sm_0138	c_ll_cr_0205	cat_autosomes	-0.00999300644961	31851	32494	0.0209374575318	-0.477278888061386	0.477278888061386
4	c_lp_do_0162	c_lp_sm_0138	c_ll_ki_0090	cat_autosomes	-0.0187102015146	37447	38875	0.0207268680132	-0.902702786676903	0.902702786676903
4	c_lp_do_0162	c_lp_sm_0138	c_ll_ki_0091	cat_autosomes	-0.016946468166	31035	32105	0.0212286530456	-0.798282779863532	0.798282779863532
4	c_lp_do_0162	c_lp_sm_0138	c_ll_vl_0112	cat_autosomes	-0.0125058377873	38060	39024	0.0198892627144	-0.628773321911308	0.628773321911308
4	c_lp_do_0162	c_lp_sm_0138	c_ll_vl_0113	cat_autosomes	-0.0171906221876	32216	33343	0.0206227676979	-0.833574932299242	0.833574932299242
4	c_lp_do_0162	c_lp_sm_0138	c_ll_ya_0138	cat_autosomes	-0.00966145128687	31110	31717	0.0216521695715	-0.446211695089763	0.446211695089763
4	c_lp_do_0162	c_lp_sm_0138	c_ll_ya_0146	cat_autosomes	-0.0138230543124	37241	38285	0.0194844028213	-0.709442031104432	0.709442031104432
4	c_lp_do_0162	c_lp_sm_0140	a_ll_pv_0223	cat_autosomes	-0.0257204944605	27349	28793	0.0220347740316	-1.16726835608182	1.16726835608182
4	c_lp_do_0162	c_lp_sm_0140	c_ll_ba_0227	cat_autosomes	-0.0327187274042	32106	34278	0.0207514029512	-1.57669953598525	1.57669953598525
4	c_lp_do_0162	c_lp_sm_0140	c_ll_ba_0229	cat_autosomes	-0.0350374356575	32994	35390	0.0201696000699	-1.73714082262781	1.73714082262781
4	c_lp_do_0162	c_lp_sm_0140	c_ll_ca_0241	cat_autosomes	-0.0341877871861	33420	35786	0.0209192190548	-1.63427645633146	1.63427645633146
4	c_lp_do_0162	c_lp_sm_0140	c_ll_ca_0242	cat_autosomes	-0.0360740697607	33107	35585	0.0208718978935	-1.72835599066122	1.72835599066122
4	c_lp_do_0162	c_lp_sm_0140	c_ll_cr_0205	cat_autosomes	-0.0224675081336	28694	30013	0.0216522771366	-1.03765105128929	1.03765105128929
4	c_lp_do_0162	c_lp_sm_0140	c_ll_ki_0090	cat_autosomes	-0.0310085327424	33671	35826	0.0209826598035	-1.47781706574815	1.47781706574815
4	c_lp_do_0162	c_lp_sm_0140	c_ll_ki_0091	cat_autosomes	-0.0274938375881	28209	29804	0.0211623941555	-1.29918370228231	1.29918370228231
4	c_lp_do_0162	c_lp_sm_0140	c_ll_vl_0112	cat_autosomes	-0.0291802156426	34035	36081	0.0200477135675	-1.4555383357983	1.4555383357983
4	c_lp_do_0162	c_lp_sm_0140	c_ll_vl_0113	cat_autosomes	-0.0295501787644	29179	30956	0.0211963848052	-1.39411409237818	1.39411409237818
4	c_lp_do_0162	c_lp_sm_0140	c_ll_ya_0138	cat_autosomes	-0.0242188176231	28183	29582	0.0213028179209	-1.13688328525491	1.13688328525491
4	c_lp_do_0162	c_lp_sm_0140	c_ll_ya_0146	cat_autosomes	-0.0322805489	33321	35544	0.019647097116	-1.64301874772695	1.64301874772695
4	c_lp_do_0162	c_lp_sm_0155	a_ll_pv_0223	cat_autosomes	-0.0061984354294	23248	23538	0.0240303949888	-0.257941470886723	0.257941470886723
4	c_lp_do_0162	c_lp_sm_0155	c_ll_ba_0227	cat_autosomes	-0.01373941742	27493	28259	0.0224094577612	-0.613107981746376	0.613107981746376
4	c_lp_do_0162	c_lp_sm_0155	c_ll_ba_0229	cat_autosomes	-0.0113828587539	28053	28699	0.0223748517705	-0.508734487747877	0.508734487747877
4	c_lp_do_0162	c_lp_sm_0155	c_ll_ca_0241	cat_autosomes	-0.0143644856531	28064	28882	0.022634122345	-0.6346385088032	0.6346385088032
4	c_lp_do_0162	c_lp_sm_0155	c_ll_ca_0242	cat_autosomes	-0.0147032834977	27877	28709	0.0228272423367	-0.644111245713685	0.644111245713685
4	c_lp_do_0162	c_lp_sm_0155	c_ll_cr_0205	cat_autosomes	-0.0119593741862	24661	25258	0.0228860148284	-0.522562546422858	0.522562546422858
4	c_lp_do_0162	c_lp_sm_0155	c_ll_ki_0090	cat_autosomes	-0.0126679462572	28292	29018	0.0232334630746	-0.54524571806298	0.54524571806298
4	c_lp_do_0162	c_lp_sm_0155	c_ll_ki_0091	cat_autosomes	-0.006347983045	24497	24810	0.0226974678731	-0.279678027544356	0.279678027544356
4	c_lp_do_0162	c_lp_sm_0155	c_ll_vl_0112	cat_autosomes	-0.00926312856944	28450	28982	0.0221225013772	-0.418719764618788	0.418719764618788
4	c_lp_do_0162	c_lp_sm_0155	c_ll_vl_0113	cat_autosomes	-0.0126138890529	25088	25729	0.0226242670416	-0.557538020113819	0.557538020113819
4	c_lp_do_0162	c_lp_sm_0155	c_ll_ya_0138	cat_autosomes	-0.00868430709015	24314	24740	0.0230464047503	-0.376818301346415	0.376818301346415
4	c_lp_do_0162	c_lp_sm_0155	c_ll_ya_0146	cat_autosomes	-0.0133092952967	27912	28665	0.0211795886961	-0.628401971713019	0.628401971713019
4	c_lp_do_0162	c_lp_sm_0156	a_ll_pv_0223	cat_autosomes	0.00808703385799	24370	23979	0.0236892049354	0.341380552029635	0.341380552029635
4	c_lp_do_0162	c_lp_sm_0156	c_ll_ba_0227	cat_autosomes	0.00386221841632	28721	28500	0.0218159313941	0.17703660442224	0.17703660442224
4	c_lp_do_0162	c_lp_sm_0156	c_ll_ba_0229	cat_autosomes	0.00237505163156	29121	28983	0.0217683877924	0.109105536625418	0.109105536625418
4	c_lp_do_0162	c_lp_sm_0156	c_ll_ca_0241	cat_autosomes	-0.00110972632442	29254	29319	0.0222033963297	-0.049980025935744	0.049980025935744
4	c_lp_do_0162	c_lp_sm_0156	c_ll_ca_0242	cat_autosomes	-0.00484319719713	28972	29254	0.0222847485446	-0.2173323691509	0.2173323691509
4	c_lp_do_0162	c_lp_sm_0156	c_ll_cr_0205	cat_autosomes	0.0152905198777	26062	25277	0.0220700395645	0.692817964055444	0.692817964055444
4	c_lp_do_0162	c_lp_sm_0156	c_ll_ki_0090	cat_autosomes	0.00161238310223	29507	29412	0.0221167086782	0.072903392891334	0.072903392891334
4	c_lp_do_0162	c_lp_sm_0156	c_ll_ki_0091	cat_autosomes	0.00965566065564	25671	25180	0.0222702534245	0.433567614682714	0.433567614682714
4	c_lp_do_0162	c_lp_sm_0156	c_ll_vl_0112	cat_autosomes	0.0026203235677	29654	29499	0.0214549669933	0.122131325977723	0.122131325977723
4	c_lp_do_0162	c_lp_sm_0156	c_ll_vl_0113	cat_autosomes	0.00217349857007	26282	26168	0.0221697323538	0.098039008111771	0.098039008111771
4	c_lp_do_0162	c_lp_sm_0156	c_ll_ya_0138	cat_autosomes	0.00896124705743	25502	25049	0.0225577395404	0.397258202284886	0.397258202284886
4	c_lp_do_0162	c_lp_sm_0156	c_ll_ya_0146	cat_autosomes	-0.0017529990032	29042	29144	0.0205989388362	-0.08510142280336	0.08510142280336
4	c_lp_do_0162	c_lp_sm_0161	a_ll_pv_0223	cat_autosomes	-0.0368939358243	20440	22006	0.0227874813245	-1.61904403996739	1.61904403996739
4	c_lp_do_0162	c_lp_sm_0161	c_ll_ba_0227	cat_autosomes	-0.0376122978638	24103	25987	0.0211527672791	-1.77812658587526	1.77812658587526
4	c_lp_do_0162	c_lp_sm_0161	c_ll_ba_0229	cat_autosomes	-0.0367353332811	24596	26472	0.0210954986736	-1.74138255034817	1.74138255034817
4	c_lp_do_0162	c_lp_sm_0161	c_ll_ca_0241	cat_autosomes	-0.0403470547039	24665	26739	0.0211754549268	-1.90536896814604	1.90536896814604
4	c_lp_do_0162	c_lp_sm_0161	c_ll_ca_0242	cat_autosomes	-0.0406622074891	24454	26527	0.021379793707	-1.90189896340238	1.90189896340238
4	c_lp_do_0162	c_lp_sm_0161	c_ll_cr_0205	cat_autosomes	-0.0284516982797	22025	23315	0.0216618401686	-1.31344789077256	1.31344789077256
4	c_lp_do_0162	c_lp_sm_0161	c_ll_ki_0090	cat_autosomes	-0.0380278704007	24955	26928	0.0218450698768	-1.74079875299857	1.74079875299857
4	c_lp_do_0162	c_lp_sm_0161	c_ll_ki_0091	cat_autosomes	-0.0301160372929	21690	23037	0.0217457112857	-1.38491847414089	1.38491847414089
4	c_lp_do_0162	c_lp_sm_0161	c_ll_vl_0112	cat_autosomes	-0.0315174042669	25013	26641	0.020751988271	-1.5187655204559	1.5187655204559
4	c_lp_do_0162	c_lp_sm_0161	c_ll_vl_0113	cat_autosomes	-0.0353799708968	22207	23836	0.0211866324247	-1.66991951281285	1.66991951281285
4	c_lp_do_0162	c_lp_sm_0161	c_ll_ya_0138	cat_autosomes	-0.0346903927384	21482	23026	0.0215459979149	-1.61006201130327	1.61006201130327
4	c_lp_do_0162	c_lp_sm_0161	c_ll_ya_0146	cat_autosomes	-0.0352380766453	24709	26514	0.0201115026728	-1.75213544301481	1.75213544301481
4	c_lp_do_0162	c_lp_sm_0185	a_ll_pv_0223	cat_autosomes	-0.00819512827157	30619	31125	0.0232351291183	-0.352704227716794	0.352704227716794
4	c_lp_do_0162	c_lp_sm_0185	c_ll_ba_0227	cat_autosomes	-0.015016888913	36305	37412	0.0207039575576	-0.725314900362496	0.725314900362496
4	c_lp_do_0162	c_lp_sm_0185	c_ll_ba_0229	cat_autosomes	-0.0138145874683	37514	38565	0.0207995180019	-0.664178250045893	0.664178250045893
4	c_lp_do_0162	c_lp_sm_0185	c_ll_ca_0241	cat_autosomes	-0.014467087701	37842	38953	0.0213665201502	-0.677091430860096	0.677091430860096
4	c_lp_do_0162	c_lp_sm_0185	c_ll_ca_0242	cat_autosomes	-0.014935132873	37661	38803	0.0215636257804	-0.692607682265341	0.692607682265341
4	c_lp_do_0162	c_lp_sm_0185	c_ll_cr_0205	cat_autosomes	-0.00219557507178	32494	32637	0.0228880351344	-0.095926760811378	0.095926760811378
4	c_lp_do_0162	c_lp_sm_0185	c_ll_ki_0090	cat_autosomes	-0.0085710234962	38461	39126	0.0213164709919	-0.402084542955393	0.402084542955393
4	c_lp_do_0162	c_lp_sm_0185	c_ll_ki_0091	cat_autosomes	-0.0022162567112	31965	32107	0.0224240911456	-0.098833736306627	0.098833736306627
4	c_lp_do_0162	c_lp_sm_0185	c_ll_vl_0112	cat_autosomes	-0.0103967694379	38597	39408	0.0210111468867	-0.494821605596462	0.494821605596462
4	c_lp_do_0162	c_lp_sm_0185	c_ll_vl_0113	cat_autosomes	-0.0135436104256	32776	33676	0.0218441254929	-0.620011564665387	0.620011564665387
4	c_lp_do_0162	c_lp_sm_0185	c_ll_ya_0138	cat_autosomes	-0.00407623664206	31640	31899	0.0217979152014	-0.187001215684984	0.187001215684984
4	c_lp_do_0162	c_lp_sm_0185	c_ll_ya_0146	cat_autosomes	-0.0126760747249	37815	38786	0.020182439786	-0.62807444785209	0.62807444785209
